taxonID	parentNameUsageID	acceptedNameUsageID	taxonRank	scientificName	isExtinct	isMarine	isTerrestrial	isFreshwater
148977	148900	None	Subclass	Chaetocerotophycidae	None	1	None	None
148974	148900	None	Subclass	Corethrophycidae	None	1	None	None
148976	148900	None	Subclass	Rhizosoleniophycidae	None	1	None	None
148970	148900	None	Subclass	Thalassiosirophycidae	None	1	None	None
591185	576884	None	Class	Diatomeae	None	None	None	None
593500	576884	None	Class	Khakista incertae sedis	None	None	None	None
345483	576884	None	Class	Mediophyceae	None	1	None	None
148972	345483	None	Subclass	Biddulphiophycidae	None	1	None	None
149660	148972	None	Order	Eupodiscales	None	None	None	None
148962	149660	None	Family	Eupodiscaceae	None	None	None	None
148983	345483	None	Order	Chaetocerotales	None	1	None	None
148975	345483	None	Subclass	Cymatosirophycidae	None	1	None	None
148973	345483	None	Subclass	Lithodesmiophycidae	None	1	None	None
369192	345465	None	Subphylum	Ochrophyta incertae sedis	None	None	None	None
588641	345465	None	Subphylum	Phaeista	None	None	None	None
591205	588641	None	Infraphylum	Limnista	None	None	None	None
146230	591205	None	Class	Chrysophyceae	None	1	None	None
147426	None	146230	Order	Chrysomonadida	None	None	None	None
17166	None	146230	Phylum	Chrysophyta	None	1	None	None
573911	146230	None	Order	Chloramoebales	None	None	None	None
573912	573911	None	Family	Chloramoebaceae	None	None	None	None
178642	146230	None	Order	Chromalinales	None	None	None	None
248107	146230	None	Order	Chromulinales	None	None	None	None
178642	None	248107	Order	Chromalinales	None	None	None	None
599879	248107	None	Family	Chromulinales incertae sedis	None	None	None	None
248108	248107	None	Family	Chrysamoebaceae	None	None	None	None
509592	248107	None	Family	Chrysocapsaceae	None	None	None	None
160547	248107	None	Family	Chrysococcaceae	None	None	None	None
573978	248107	None	Family	Chrysolepidomonadaceae	None	None	None	None
577558	248107	None	Family	Chrysosphaeraceae	None	None	None	None
599616	248107	None	Family	Chrysothallaceae	None	None	None	None
157239	248107	None	Family	Dinobryaceae	None	None	None	None
172420	146230	None	Order	Chrysophyceae incertae sedis	None	None	None	None
591201	146230	None	Order	Chrysosphaerales	None	None	None	None
456711	146230	None	Order	Heterogloeales	None	None	None	None
456712	456711	None	Family	Heterogloeaceae	None	None	None	None
572044	146230	None	Order	Hibberdiales	None	None	None	None
599666	572044	None	Family	Hibberdiaceae	None	None	None	None
572045	572044	None	Family	Stylococcaceae	None	None	None	None
577669	146230	None	Order	Hydrurales	None	None	None	None
577671	577669	None	Family	Hydruraceae	None	None	None	None
157237	146230	None	Order	Ochromonadales	None	1	None	None
160546	157237	None	Family	Chromulinaceae	None	None	None	None
368876	157237	None	Family	Ochromonadaceae	None	1	None	None
291416	157237	None	Family	Paraphysomonadaceae	None	1	None	None
341336	146230	None	Order	Parmales	None	1	None	None
341337	341336	None	Family	Pentalaminaceae	None	1	None	None
341355	341336	None	Family	Triparmaceae	None	1	None	None
345523	146230	None	Order	Synurales	None	1	None	None
573888	345523	None	Family	Mallomonadaceae	None	None	None	None
178593	345523	None	Family	Synuraceae	None	None	None	None
591204	146230	None	Order	Thallochrysidales	None	None	None	None
599720	591204	None	Family	Thallochrysidaceae	None	None	None	None
345487	591205	None	Class	Eustigmatophyceae	None	1	None	None
368685	345487	None	Order	Eustigmatales	None	1	None	None
571989	368685	None	Family	Chlorobothryaceae	None	None	None	None
573997	368685	None	Family	Eustigmataceae	None	None	None	None
599652	368685	None	Family	Loboceae	None	None	None	None
345488	368685	None	Family	Monodopsidaceae	None	1	None	None
599653	368685	None	Family	Pseudocharaciopsidaceae	None	None	None	None
588642	591205	None	Superclass	Fucistia	None	None	None	None
590472	588642	None	Class	Aurearenophyceae	None	1	None	None
590473	590472	None	Order	Aurearenales	None	1	None	None
590474	590473	None	Family	Aurearenaceae	None	1	None	None
590462	588642	None	Class	Chrysomerophyceae	None	1	None	None
590463	590462	None	Order	Chrysomeridales	None	1	None	None
590464	590463	None	Family	Chrysomeridaceae	None	1	None	None
830	588642	None	Class	Phaeophyceae	None	1	None	None
146234	None	830	Phylum	Phaeophycota	None	1	None	None
829	None	830	Phylum	Phaeophyta	None	1	None	None
325412	830	None	Order	Ascoseirales	None	1	None	None
368710	325412	None	Family	Ascoseiraceae	None	1	None	None
325413	325412	None	Family	Ascoseriaceae	None	1	None	None
599589	830	None	Order	Asterocladales	None	None	None	None
599590	599589	None	Family	Asterocladaceae	None	None	None	None
368699	830	None	Order	Choristocarpales	None	1	None	None
22968	830	None	Order	Cutleriales	None	1	None	None
143701	22968	None	Family	Cutleriaceae	None	1	None	None
21237	830	None	Order	Desmarestiales	None	1	None	None
143704	21237	None	Family	Arthrocladiaceae	None	1	None	None
143705	21237	None	Family	Desmarestiaceae	None	1	None	None
836	830	None	Order	Dictyosiphonales	None	1	None	None
143707	836	None	Family	Buffhamiaceae	None	1	None	None
143708	836	None	Family	Coilodesmaceae	None	1	None	None
143709	836	None	Family	Delamareaceae	None	1	None	None
143710	836	None	Family	Dictyosiphonaceae	None	1	None	None
143711	836	None	Family	Giraudiaceae	None	1	None	None
143712	836	None	Family	Myriotrichiaceae	None	1	None	None
143713	836	None	Family	Pogotrichiaceae	None	1	None	None
143714	836	None	Family	Punctariaceae	None	1	None	None
143715	836	None	Family	Striariaceae	None	1	None	None
839	830	None	Order	Dictyotales	None	1	None	None
143716	839	None	Family	Dictyotaceae	None	1	None	None
368758	839	None	Family	Scoresbyellaceae	None	1	None	None
493825	830	None	Order	Discosporangiales	None	None	None	None
143781	493825	None	Family	Choristocarpaceae	None	1	None	None
842	830	None	Order	Ectocarpales	None	1	None	None
147106	842	None	Family	Acinetosporaceae	None	1	None	None
325411	842	None	Family	Adenocystaceae	None	1	None	None
143680	842	None	Family	Chordariaceae	None	1	None	None
196188	842	None	Family	Chordariopsidaceae	None	1	None	None
143717	842	None	Family	Ectocarpaceae	None	1	None	None
143718	842	None	Family	Lithodermataceae	None	1	None	None
368759	842	None	Family	Mesosporaceae	None	1	None	None
143683	842	None	Family	Myrionemataceae	None	1	None	None
599642	842	None	Family	Petrospongiaceae	None	None	None	None
143719	842	None	Family	Pilayellaceae	None	1	None	None
368760	842	None	Family	Pylaiellaceae	None	1	None	None
143720	842	None	Family	Sorocarpaceae	None	1	None	None
844	830	None	Order	Fucales	None	1	None	None
368761	844	None	Family	Bifurcariopsidaceae	None	1	None	None
143722	844	None	Family	Cystoseiraceae	None	1	None	None
368762	844	None	Family	Durvillaeaceae	None	1	None	None
143723	844	None	Family	Fucaceae	None	1	None	None
143724	844	None	Family	Himanthaliaceae	None	1	None	None
368763	844	None	Family	Hormosiraceae	None	1	None	None
368764	844	None	Family	Notheiaceae	None	1	None	None
143725	844	None	Family	Sargassaceae	None	1	None	None
143722	None	143725	Family	Cystoseiraceae	None	1	None	None
325417	844	None	Family	Seirococcaceae	None	1	None	None
599654	844	None	Family	Xiphophoraceae	None	None	None	None
368700	830	None	Order	Ishigeales	None	1	None	None
368781	368700	None	Family	Ishigeaceae	None	1	None	None
845	830	None	Order	Laminariales	None	1	None	None
368783	845	None	Family	Akkesiphycaceae	None	1	None	None
143753	845	None	Family	Alariaceae	None	1	None	None
143754	845	None	Family	Chordaceae	None	1	None	None
368784	845	None	Family	Costariaceae	None	1	None	None
143755	845	None	Family	Laminariaceae	None	1	None	None
196198	845	None	Family	Lessoniaceae	None	1	None	None
368785	845	None	Family	Pseudochordaceae	None	1	None	None
368701	830	None	Order	Nemodermatales	None	1	None	None
368874	368701	None	Family	Nemodermataceae	None	1	None	None
368702	830	None	Order	Onslowiales	None	1	None	None
368877	368702	None	Family	Onslowiaceae	None	1	None	None
197011	830	None	Order	Phaeophyceae incertae sedis	None	None	None	None
368779	197011	None	Family	Phaeosiphoniellaceae	None	1	None	None
368780	197011	None	Family	Phaeostrophiaceae	None	1	None	None
368704	830	None	Order	Phaeothamniales	None	1	None	None
157469	368704	None	Family	Phaeosaccionaceae	None	None	None	None
368879	368704	None	Family	Phaeothamniaceae	None	1	None	None
591208	830	None	Order	Pleurochloridellales	None	None	None	None
163325	830	None	Order	Ralfsiales	None	1	None	None
493896	163325	None	Family	Neoralfsiaceae	None	None	None	None
143684	163325	None	Family	Ralfsiaceae	None	1	None	None
850	830	None	Order	Scytosiphonales	None	1	None	None
196262	850	None	Family	Chnoosporaceae	None	1	None	None
143777	850	None	Family	Scytosiphonaceae	None	1	None	None
368703	830	None	Order	Scytothamnales	None	1	None	None
599700	368703	None	Family	Asteronemataceae	None	None	None	None
599701	368703	None	Family	Bachelotiaceae	None	None	None	None
368889	368703	None	Family	Scytothamnaceae	None	1	None	None
196190	368703	None	Family	Splachnidiaceae	None	1	None	None
1028	830	None	Order	Sphacelariales	None	1	None	None
599702	1028	None	Family	Cladostephaceae	None	None	None	None
143782	1028	None	Family	Sphacelariaceae	None	1	None	None
599703	1028	None	Family	Sphacelodermaceae	None	None	None	None
143783	1028	None	Family	Stypocaulaceae	None	1	None	None
22976	830	None	Order	Sporochnales	None	1	None	None
143785	22976	None	Family	Sporochnaceae	None	1	None	None
22977	830	None	Order	Syringodermatales	None	1	None	None
143786	22977	None	Family	Syringodermataceae	None	1	None	None
22978	830	None	Order	Tilopteridales	None	1	None	None
368892	22978	None	Family	Halosiphonaceae	None	1	None	None
368893	22978	None	Family	Masonophycaceae	None	1	None	None
143756	22978	None	Family	Phyllariaceae	None	1	None	None
368894	22978	None	Family	Stschapoviaceae	None	1	None	None
143788	22978	None	Family	Tilopteridaceae	None	1	None	None
368667	588642	None	Class	Phaeothamniophyceae	None	1	None	None
393292	588642	None	Class	Schizocladiophyceae	None	None	None	None
393293	393292	None	Order	Schizocladiales	None	None	None	None
393294	393293	None	Family	Schizocladiaceae	None	None	None	None
17793	588642	None	Class	Xanthophyceae	None	1	None	None
147427	None	17793	Order	Heterochlorida	None	None	None	None
21539	None	17793	Phylum	Xanthophyta	None	1	None	None
295860	17793	None	Order	Botrydiales	None	None	None	None
295861	295860	None	Family	Botrydiaceae	None	None	None	None
115058	17793	None	Order	Mischococcales	None	1	None	None
599673	115058	None	Family	Botrydiopsidaceae	None	None	None	None
599674	115058	None	Family	Botryochloridaceae	None	None	None	None
163944	115058	None	Family	Centritractaceae	None	None	None	None
163950	115058	None	Family	Characiopsidaceae	None	None	None	None
599675	115058	None	Family	Chloropediaceae	None	None	None	None
577729	115058	None	Family	Gloeobotrydaceae	None	None	None	None
599676	115058	None	Family	Gloeopodiaceae	None	None	None	None
599677	115058	None	Family	Mischococcaceae	None	None	None	None
577562	115058	None	Family	Ophiocytiaceae	None	None	None	None
115063	115058	None	Family	Pleurochloridaceae	None	1	None	None
599678	115058	None	Family	Trypanochloridaceae	None	None	None	None
599685	17793	None	Order	Phyllosiphonales	None	None	None	None
599686	599685	None	Family	Phyllosiphonaceae	None	None	None	None
368709	17793	None	Order	Rhizochloridales	None	1	None	None
599691	368709	None	Family	Myxochloridaceae	None	None	None	None
368884	368709	None	Family	Rhizochloridaceae	None	1	None	None
599692	368709	None	Family	Rhizogranulochloridaceae	None	None	None	None
599693	368709	None	Family	Rhizounochloridaceae	None	None	None	None
599694	368709	None	Family	Stipitococcaceae	None	None	None	None
577610	17793	None	Order	Tribonematales	None	None	None	None
599723	577610	None	Family	Heterodendraceae	None	None	None	None
577611	577610	None	Family	Heteropediaceae	None	None	None	None
599724	577610	None	Family	Neonemataceae	None	None	None	None
143796	577610	None	Family	Tribonemataceae	None	1	None	None
577731	577610	None	Family	Xanthonemataceae	None	None	None	None
21627	17793	None	Order	Vaucheriales	None	1	None	None
143797	21627	None	Family	Vaucheriaceae	None	1	None	None
345556	17793	None	Order	Xanthophyceae incertae sedis	None	None	None	None
591206	591205	None	Class	Picophagea	None	None	None	None
590435	None	591206	Class	Picophagophyceae	None	1	None	None
591207	591206	None	Order	Chlamydomyxales	None	None	None	None
599745	591207	None	Family	Chlamydomyxaceae	None	None	None	None
590436	591206	None	Order	Picophagales	None	1	None	None
590437	590436	None	Family	Picophagaceae	None	1	None	None
590428	591205	None	Class	Synchromophyceae	None	1	None	None
590429	590428	None	Order	Synchromales	None	1	None	None
590431	590429	None	Family	Synchromaceae	None	1	None	None
591209	588641	None	Infraphylum	Monista	None	None	None	None
588643	591209	None	Superclass	Hypogyristia	None	None	None	None
146232	588643	None	Class	Dictyochophyceae	None	1	None	None
591210	146232	None	Subclass	Alophycidae	None	None	None	None
591212	591210	None	Superorder	Actinochrysia	None	None	None	None
160597	591212	None	Order	Pedinellales	None	1	None	None
146231	None	160597	Class	Pedinellophyceae	None	1	None	None
368878	160597	None	Family	Cyrtophoraceae	None	1	None	None
160598	160597	None	Family	Pedinellaceae	None	1	None	None
591214	591212	None	Order	Silicoflagellata	None	None	None	None
591213	591210	None	Superorder	Pelagophycia	None	None	None	None
345501	591213	None	Order	Pelagomonadales	None	1	None	None
345502	345501	None	Family	Pelagomonadaceae	None	1	None	None
157466	591213	None	Order	Sarcinochrysidales	None	1	None	None
368887	157466	None	Family	Sarcinochrysidaceae	None	1	None	None
157256	146232	None	Order	Dictyochales	None	1	None	None
378496	None	157256	Order	Silicoflagellida	None	1	None	None
157257	157256	None	Family	Dictyochaceae	None	1	None	None
178626	157256	None	Family	Dictyochales incertae sedis	None	None	None	None
599747	146232	None	Order	Dictyochophyceae incertae sedis	None	None	None	None
368683	146232	None	Order	Florenciellales	None	1	None	None
368900	368683	None	Family	Florenciellales incertae sedis	None	None	None	None
591211	146232	None	Subclass	Pinguiophycidae	None	None	None	None
345508	591211	None	Order	Pinguiochrysidales	None	1	None	None
345509	345508	None	Family	Pinguiochrysidaceae	None	1	None	None
178596	146232	None	Order	Rhizochromulinales	None	None	None	None
368885	178596	None	Family	Rhizochromulinaceae	None	1	None	None
345500	588643	None	Class	Pelagophyceae	None	1	None	None
588644	591209	None	Superclass	Raphidoistia	None	None	None	None
345507	588644	None	Class	Pinguiophyceae	None	1	None	None
160581	588644	None	Class	Raphidophyceae	None	1	None	None
160582	160581	None	Order	Chattonellales	None	1	None	None
160583	160582	None	Family	Chattonellaceae	None	1	None	None
246828	160582	None	Family	Vacuolariaceae	None	1	None	None
591215	160581	None	Order	Raphidomonadales	None	None	None	None
391867	160581	None	Order	Raphidophyceae incertae sedis	None	None	None	None
590435	588641	None	Class	Picophagophyceae	None	1	None	None
345522	588641	None	Class	Synurophyceae	None	1	None	None
393287	345465	None	Class	Placidiophyceae	None	None	None	None
393288	393287	None	Order	Placidiales	None	None	None	None
22154	368898	None	Phylum	Oomycota	None	1	None	None
172230	None	22154	Class	Oomycetes	None	1	None	None
449155	None	22154	Phylum	Pseudofungi	None	None	None	None
172251	22154	None	Order	Anisolpidiales	None	1	None	None
164143	172251	None	Family	Anisolpidiaceae	None	1	None	None
590487	22154	None	Class	Bigyromonadea	None	None	None	None
590488	590487	None	Order	Developayellales	None	None	None	None
590489	590488	None	Family	Developayellales incertae sedis	None	None	None	None
591218	22154	None	Order	Haptoglossales	None	None	None	None
591216	22154	None	Class	Hyphochytrea	None	None	None	None
164139	591216	None	Order	Hyphochytriales	None	None	None	None
591219	591216	None	Order	Pirsoniales	None	None	None	None
172230	22154	None	Class	Oomycetes	None	1	None	None
464311	172230	None	Subclass	Peronosporomycetidae	None	None	None	None
464292	172230	None	Subclass	Saprolegniomycetidae	None	1	None	None
593507	22154	None	Class	Oomycota incertae sedis	None	None	None	None
464302	593507	None	Family	Eurychasmataceae	None	1	None	None
591217	22154	None	Class	Peronosporea	None	None	None	None
591220	591217	None	Subclass	Albuginidae	None	None	None	None
591223	591220	None	Order	Albuginales	None	None	None	None
345477	591217	None	Order	Lagenismatales	None	1	None	None
345478	345477	None	Family	Lagenismataceae	None	1	None	None
172255	591217	None	Order	Myzocytiopsidales	None	1	None	None
172256	172255	None	Family	Pontismataceae	None	1	None	None
172189	172255	None	Family	Sirolpidiaceae	None	1	None	None
172254	591217	None	Order	Olpidiopsidales	None	1	None	None
172187	172254	None	Family	Olpidiopsidaceae	None	1	None	None
591221	591217	None	Subclass	Peronosporidae	None	None	None	None
464311	None	591221	Subclass	Peronosporomycetidae	None	None	None	None
162947	591221	None	Order	Peronosporales	None	None	None	None
865876	162947	None	Family	Peronosporaceae	None	1	None	None
591224	591221	None	Order	Rhipidiales	None	None	None	None
591222	591217	None	Subclass	Saprolegniidae	None	None	None	None
464292	None	591222	Subclass	Saprolegniomycetidae	None	1	None	None
172231	591222	None	Order	Leptomitales	None	1	None	None
172232	172231	None	Family	Leptomitaceae	None	1	None	None
172236	591222	None	Order	Pythiales	None	1	None	None
162955	172236	None	Family	Pythiaceae	None	1	None	None
591225	591222	None	Order	Salilagenidiales	None	None	None	None
22155	591222	None	Order	Saprolegniales	None	1	None	None
172153	22155	None	Family	Ectrogellaceae	None	1	None	None
172146	22155	None	Family	Haliphthoraceae	None	1	None	None
451688	22155	None	Family	Leptolegniaceae	None	None	None	None
172169	22155	None	Family	Saprolegniaceae	None	1	None	None
177340	22154	None	Order	Rozellopsidales	None	1	None	None
177342	177340	None	Family	Rozellopsidales incertae sedis	None	1	None	None
449155	368898	None	Phylum	Pseudofungi	None	None	None	None
582420	582419	None	Infrakingdom	Rhizaria	None	None	None	None
562852	582420	None	Phylum	Cercozoa	None	1	0	0
590810	562852	None	Subphylum	Cercozoa incertae sedis	None	None	None	None
590813	590810	None	Order	Gymnosphaerida	None	None	None	None
590814	590813	None	Family	Gymnosphaeridae	None	None	None	None
562853	562852	None	Subphylum	Endomyxa	None	1	0	0
562854	562853	None	Class	Ascetosporea	None	1	0	0
591226	562854	None	Order	Claustrosporida	None	None	None	None
562861	562854	None	Order	Haplosporida	None	1	0	0
562862	562861	None	Family	Anurosporiidae	None	1	0	0
562866	562861	None	Family	Haplosporiidae	None	1	0	0
591227	562854	None	Order	Paradinida	None	None	None	None
562855	562854	None	Order	Paramyxida	None	1	0	0
562856	562855	None	Family	Marteiliidae	None	1	0	0
591228	562853	None	Class	Gromiidea	None	None	None	None
591231	591228	None	Order	Gromiida	None	None	None	None
1409	None	591231	Order	Gromida	None	1	None	None
136748	591231	None	Family	Gromiidae	None	1	None	None
136749	591231	None	Family	Psammonobiotidae	None	1	None	None
136750	591231	None	Family	Pseudodifflugiidae	None	1	None	None
591229	562853	None	Class	Phytomyxea	None	None	None	None
591232	591229	None	Order	Phagomyxida	None	None	None	None
591233	591229	None	Order	Plasmodiophorida	None	None	None	None
591230	562853	None	Class	Proteomyxidea	None	None	None	None
178849	591230	None	Order	Aconchulinida	None	None	None	None
599588	178849	None	Family	Paulinellideae	None	None	None	None
591234	591230	None	Order	Pseudosporida	None	None	None	None
591235	591230	None	Order	Reticulosida	None	None	None	None
1282	562852	None	Subphylum	Filosa	None	1	None	None
178768	None	1282	Class	Filosea	None	None	None	None
590917	1282	None	Class	Chlorarachnea	None	None	None	None
368674	None	590917	Class	Chlorarachniophyceae	None	1	None	None
368665	None	590917	Phylum	Chlorarachniophyta	None	1	None	None
590918	590917	None	Order	Chlorachniida	None	None	None	None
368679	None	590918	Order	Chlorarachniales	None	1	None	None
368752	590918	None	Family	Chlorarachniaceae	None	1	None	None
136747	1282	None	Order	Filosa incertae sedis	None	1	None	None
590925	1282	None	Class	Granofilosea	None	None	None	None
591240	590925	None	Order	Cryptofilida	None	None	None	None
591241	590925	None	Order	Desmothoracida	None	None	None	None
591242	590925	None	Order	Heliomonadida	None	None	None	None
590927	590925	None	Order	Leucodictyida	None	1	None	None
590928	590927	None	Family	Leucodictyidae	None	1	None	None
593686	590927	None	Family	Massisteriidae	None	None	None	None
591243	590925	None	Order	Limnofilida	None	None	None	None
1409	1282	None	Order	Gromida	None	1	None	None
590935	1282	None	Superclass	Monadofilosa	None	None	None	None
591237	590935	None	Class	Metromonadea	None	1	None	None
591244	591237	None	Order	Metopiida	None	None	None	None
591245	591237	None	Order	Metromonadida	None	None	None	None
590936	590935	None	Class	Sarcomonadea	None	None	None	None
591246	590936	None	Order	Cercomonadida	None	None	None	None
593689	591246	None	Family	Cercomonadidae	None	None	None	None
590939	590936	None	Order	Glissomonadida	None	None	None	None
590940	590939	None	Family	Sandonidae	None	None	None	None
591247	590936	None	Order	Pansomonadida	None	None	None	None
591236	1282	None	Class	Skiomonadea	None	None	None	None
591239	591236	None	Order	Tremulida	None	None	None	None
590698	1282	None	Superclass	Ventrifilosa	None	None	None	None
591238	590698	None	Class	Imbricatea	None	None	None	None
22624	591238	None	Order	Euglyphida	None	1	None	None
136743	22624	None	Family	Cyphoderiidae	None	1	None	None
136744	22624	None	Family	Euglyphidae	None	1	None	None
136745	22624	None	Family	Paulinellidae	None	1	None	None
136746	22624	None	Family	Trinematidae	None	1	None	None
591248	591238	None	Order	Marimonadida	None	None	None	None
591249	591238	None	Order	Spongomonadida	None	None	None	None
591250	591238	None	Order	Thaumatomonadida	None	None	None	None
836375	591250	None	Family	Peregriniidae	None	None	None	None
23157	591250	None	Family	Thaumatomastigidae	None	1	None	None
593700	591250	None	Family	Thaumatomonadidae	None	None	None	None
23157	None	593700	Family	Thaumatomastigidae	None	1	None	None
590699	590698	None	Class	Thecofilosea	None	None	None	None
591251	590699	None	Order	Cryomonadida	None	None	None	None
742628	591251	None	Family	Protaspidae	None	None	None	None
591252	590699	None	Order	Ebriida	None	None	None	None
345868	590699	None	Subclass	Phaeodaria	None	1	None	None
367363	345868	None	Order	Phaeocalpida	None	None	None	None
367364	367363	None	Family	Castanellidae	None	None	None	None
367365	367363	None	Family	Circoporidae	None	None	None	None
367368	367363	None	Family	Polypyramidae	None	None	None	None
367367	367363	None	Family	Porospathidae	None	None	None	None
367366	367363	None	Family	Tuscaroridae	None	None	None	None
367369	345868	None	Order	Phaeoconchida	None	None	None	None
367370	367369	None	Family	Concharidae	None	None	None	None
367356	345868	None	Order	Phaeocystida	None	None	None	None
367358	367356	None	Family	Astracanthidae	None	None	None	None
367357	367356	None	Family	Aulacanthidae	None	None	None	None
712006	345868	None	Order	Phaeodaria incertae sedis	None	None	None	None
367371	345868	None	Order	Phaeodendrida	None	None	None	None
367372	367371	None	Family	Coelodendridae	None	None	None	None
345869	345868	None	Order	Phaeogromida	None	1	None	None
345870	345869	None	Family	Challengeridae	None	1	None	None
345872	345869	None	Family	Lirellidae	None	None	None	None
345871	345869	None	Family	Medusettidae	None	1	None	None
367352	345868	None	Order	Phaeogymnocellida	None	None	None	None
367355	367352	None	Family	Atlanticellidae	None	None	None	None
367354	367352	None	Family	Phaeodinidae	None	None	None	None
367353	367352	None	Family	Phaeosphaeridae	None	None	None	None
367359	345868	None	Order	Phaeosphaerida	None	None	None	None
367360	367359	None	Family	Aulosphaeridae	None	None	None	None
367361	367359	None	Family	Cannosphaeridae	None	None	None	None
367362	367359	None	Family	Sagosphaeridae	None	None	None	None
591253	590699	None	Order	Tectofilosida	None	None	None	None
591254	590699	None	Order	Ventricleftida	None	None	None	None
1410	582420	None	Phylum	Foraminifera	None	1	None	None
22528	None	1410	Order	Foraminiferida	None	1	None	None
520751	1410	None	Class	Foraminifera incertae sedis	None	None	None	None
592502	520751	None	Order	Fusulinida	1	1	None	None
720882	592502	None	Superfamily	Colanielloidea	1	None	None	None
720905	720882	None	Family	Colaniellidae	1	None	None	None
720884	592502	None	Superfamily	Earlandioidea	1	None	None	None
720897	720884	None	Family	Earlandiidae	1	None	None	None
720898	720884	None	Family	Pseudoammodiscidae	1	None	None	None
720899	720884	None	Family	Pseudolituotubidae	1	None	None	None
720879	592502	None	Superfamily	Endothyroidea	1	None	None	None
720912	720879	None	Family	Bradyinidae	1	None	None	None
720911	720879	None	Family	Endothyridae	1	None	None	None
720877	592502	None	Superfamily	Fusulinoidea	1	None	None	None
592503	720877	None	Family	Fusulinidae	1	1	None	None
720917	720877	None	Family	Loeblichiidae	1	None	None	None
720921	720877	None	Family	Neoschwagerinidae	1	None	None	None
720918	720877	None	Family	Ozawainellidae	1	None	None	None
720919	720877	None	Family	Schubertellidae	1	None	None	None
720922	720877	None	Family	Schwagerinidae	1	None	None	None
720923	720877	None	Family	Staffellidae	1	None	None	None
720920	720877	None	Family	Verbeekinidae	1	None	None	None
720883	592502	None	Superfamily	Geinitzinoidea	1	None	None	None
720903	720883	None	Family	Geinitzinidae	1	None	None	None
720904	720883	None	Family	Pachyphloiidae	1	None	None	None
720885	592502	None	Superfamily	Parathuramminoidea	1	None	None	None
720889	720885	None	Family	Archaesphaeridae	1	None	None	None
720894	720885	None	Family	Auroriidae	1	None	None	None
720890	720885	None	Family	Chrysothuramminidae	1	None	None	None
720896	720885	None	Family	Eovolutinidae	1	None	None	None
720891	720885	None	Family	Ivanovellidae	1	None	None	None
720892	720885	None	Family	Marginaridae	1	None	None	None
720887	720885	None	Family	Parathuramminidae	1	None	None	None
720888	720885	None	Family	Tuberitinidae	1	None	None	None
720893	720885	None	Family	Uralinellidae	1	None	None	None
720895	720885	None	Family	Usloniidae	1	None	None	None
720881	592502	None	Superfamily	Ptychocladioidea	1	None	None	None
720906	720881	None	Family	Ptychocladiidae	1	None	None	None
720878	592502	None	Superfamily	Tetrataxoidea	1	None	None	None
720916	720878	None	Family	Abadehellidae	1	None	None	None
720913	720878	None	Family	Pseudotaxidae	1	None	None	None
720914	720878	None	Family	Tetrataxidae	1	None	None	None
720915	720878	None	Family	Valvulinellidae	1	None	None	None
720880	592502	None	Superfamily	Tournayelloidea	1	None	None	None
720910	720880	None	Family	Palaeospiroplectamminidae	1	None	None	None
720909	720880	None	Family	Tournayellidae	1	None	None	None
526315	520751	None	Order	Involutinida	1	None	None	None
720960	526315	None	Family	Hirsutospirellidae	1	None	None	None
526316	526315	None	Family	Involutinidae	1	None	None	None
720961	526315	None	Family	Ventrolaminidae	1	None	None	None
162591	520751	None	Order	Lagenida	None	None	None	None
465806	162591	None	Superfamily	Nodosarioidea	None	None	None	None
582559	465806	None	Family	Chrysalogoniidae	1	1	None	None
578380	465806	None	Family	Glandulonodosariidae	1	0	None	None
111933	465806	None	Family	Lagenidae	None	1	None	None
111935	465806	None	Family	Nodosariidae	None	1	None	None
111942	465806	None	Family	Plectofrondiculariidae	0	1	None	None
111955	465806	None	Family	Vaginulinidae	None	1	None	None
465807	162591	None	Superfamily	Polymorphinoidea	None	None	None	None
111921	465807	None	Family	Ellipsolagenidae	None	1	None	None
111928	465807	None	Family	Glandulinidae	None	1	None	None
111944	465807	None	Family	Polymorphinidae	None	1	None	None
720872	162591	None	Superfamily	Robuloidoidea	1	None	None	None
720933	720872	None	Family	Ichthyolariidae	1	None	None	None
720932	720872	None	Family	Partisaniidae	1	None	None	None
720931	720872	None	Family	Robuloididae	1	None	None	None
720930	720872	None	Family	Syzraniidae	1	None	None	None
414732	162591	None	Superfamily	Stilostomellacea	None	None	None	None
519455	162591	None	Superfamily	Stilostomelloidea	1	1	None	None
414732	None	519455	Superfamily	Stilostomellacea	None	None	None	None
414896	519455	None	Family	Stilostomellidae	1	None	None	None
22528	1410	None	Order	Foraminiferida	None	1	None	None
744104	1410	None	Class	Globothalamea	None	None	None	None
414703	744104	None	Order	Buliminida	None	None	None	None
414701	744104	None	Order	Carterinida	None	None	None	None
414778	414701	None	Family	Carterinidae	None	None	None	None
465808	744104	None	Order	Robertinida	None	1	None	None
856671	465808	None	Suborder	Duostominina	None	1	None	None
720876	856671	None	Superfamily	Duostominoidea	1	1	None	None
720935	720876	None	Family	Asymmetrinidae	1	None	None	None
720934	720876	None	Family	Duostominidae	1	None	None	None
720936	720876	None	Family	Oberhauserellidae	1	None	None	None
856672	720876	None	Family	Robertonellidae	1	1	None	None
856676	720876	None	Family	Trochosiphoniidae	1	1	None	None
856682	720876	None	Family	Variostomatidae	1	1	None	None
856670	465808	None	Suborder	Robertinina	None	1	None	None
465809	856670	None	Superfamily	Ceratobuliminoidea	None	1	None	None
